Nome do ensaio	Modo de ensaio	Tipo de ensaio	Título1	Comentário1	Palavra-chave	Nome do produto	Nome do arquivo do ensaio	Nome do arquivo do método	Data do relatório	Data do ensaio	Modo de ensaio	Tipo de ensaio	Velocidade	Placa	Lote No:	Sub-Lote No:
Extensometro SG25-50 - Placa - Sthil_20210601_1518.xtak	Simples	Tração	Grupo de Mecânica Aplicada - GMAp
UFRGS	Comentário	 	 	Extensometro SG25-50 - Placa - Sthil_20210601_1518.xtak	Extensometro SG25-50 - Placa - Sthil.xmak	01/06/2021	01/06/2021	Simples	Tração	5mm/min	Placa	1	1

Placa:	Lote No:	Sub-Lote No:
Placa	1	1
Nome	Espessura	Largura	Gauge Length
Unidade:	mm	mm	mm
Ga_D_28	3.3747	13.0313	115.0000

Nome	Elástico	Inclinação_Padrão	Ruptura_Força	Máx_Força	Max_Disp_Força	Max_Disp_SG-25-50 %	Max_Disp_Deslocamento	Espessura	Largura	Gauge_Length	Máx_Tensão	YS1_Tensão
Parâmetro	Tensão 40 - 60 N/mm2	Tensão 40 - 60 N/mm2	Sensibilidade: 10	Cálculo de áreas completas							Cálculo de áreas completas	0.2 %
Unidade	N/mm2	N/mm	kN	kN	kN	%	mm	mm	mm	mm	N/mm2	N/mm2
Ga_D_28	-.-	-.-	1.27737	1.31579	1.27737	5.30476	5.12057	3.3747	13.0313	115.0000	29.9202	-.-

Ga_D_28	
Tempo	Força	Deslocamento	Desloc. SG25-50	Tensão	SG-25-50 %	Deformação
0.57	0.04239877	0.04473958	0.01005133	0.9641184	0.04020532	0.04020532
0.58	0.0436306	0.0455625	0.01028379	0.9921293	0.04113515	0.04113515
0.59	0.04518032	0.04639583	0.01054208	1.027369	0.0421683	0.0421683
0.6	0.0431935	0.04721875	0.01044273	0.98219	0.04177094	0.04177094
0.61	0.0415643	0.04805208	0.01070499	0.9451432	0.04281998	0.04281998
0.62	0.04200141	0.04888542	0.01083215	0.9550827	0.0433286	0.0433286
0.63	0.04502137	0.04971875	0.0111719	1.023755	0.04468759	0.04468759
0.64	0.04692872	0.05054167	0.01124938	1.067126	0.04499753	0.04499753
0.65	0.04986922	0.05138542	0.01140237	1.133991	0.04560947	0.04560947
0.66	0.04796187	0.05222917	0.01153549	1.090619	0.04614194	0.04614194
0.67	0.04839897	0.0530625	0.01186331	1.100559	0.04745324	0.04745324
0.68	0.04839897	0.05390625	0.01199841	1.100559	0.04799366	0.04799366
0.69	0.04982948	0.05473958	0.01227856	1.133088	0.04911423	0.04911423
0.7	0.05098184	0.05557292	0.0125289	1.159291	0.05011559	0.05011559
0.71	0.0500679	0.05639583	0.0124375	1.138509	0.04975001	0.04975001
0.72	0.04998843	0.05721875	0.01306335	1.136702	0.05225341	0.05225341
0.73	0.05129973	0.05805208	0.01277129	1.16652	0.05108516	0.05108516
0.74	0.05221367	0.05888542	0.01308521	1.187302	0.05234082	0.05234082
0.75	0.0521342	0.05971875	0.01315276	1.185495	0.05261103	0.05261103
0.76	0.0525713	0.06055208	0.01322826	1.195434	0.05291303	0.05291303
0.77	0.05245209	0.06138542	0.01352032	1.192724	0.05408128	0.05408128
0.78	0.05284945	0.06222917	0.01382033	1.20176	0.05528132	0.05528132
0.79	0.05364418	0.06307291	0.01386801	1.219831	0.05547206	0.05547206
0.8	0.05404155	0.06391667	0.01421769	1.228867	0.05687078	0.05687078
0.81	0.05610784	0.06475	0.01415014	1.275853	0.05660057	0.05660057
0.82	0.05686283	0.06558333	0.01436273	1.293021	0.05745093	0.05745093
0.83	0.0569423	0.06640625	0.0146846	1.294828	0.05873839	0.05873839
0.84	0.05940596	0.06722917	0.01489123	1.35085	0.05956491	0.05956491
0.85	0.05952517	0.06805208	0.01497865	1.353561	0.05991459	0.05991459
0.86	0.05984306	0.06888542	0.01499852	1.360789	0.05999406	0.05999406
0.87	0.05948544	0.06970833	0.01529455	1.352657	0.06117821	0.06117821
0.88	0.05837281	0.07054166	0.01539191	1.327357	0.06156762	0.06156762
0.89	0.0598828	0.071375	0.01560847	1.361693	0.06243388	0.06243388
0.9	0.06020069	0.07221875	0.01600782	1.368922	0.06403128	0.06403128
0.91	0.06051858	0.0730625	0.016282	1.37615	0.06512801	0.06512801
0.92	0.06246567	0.07389583	0.01628995	1.420426	0.0651598	0.0651598
0.93	0.06306171	0.07473958	0.01639128	1.433979	0.06556511	0.06556511
0.94	0.06361803	0.07557292	0.01669725	1.446629	0.06678899	0.06678899
0.95	0.06377697	0.07640625	0.01691381	1.450244	0.06765524	0.06765524
0.96	0.06520748	0.07723958	0.01704097	1.482772	0.06816387	0.06816387
0.97	0.06453196	0.0780625	0.01736681	1.467412	0.06946722	0.06946722
0.98	0.06481012	0.07889583	0.01754363	1.473737	0.07017454	0.07017454
0.99	0.0654459	0.07972916	0.01770655	1.488194	0.07082621	0.07082621
1	0.06703535	0.0805625	0.01797676	1.524337	0.07190704	0.07190704
1.01	0.06779035	0.08139583	0.01795491	1.541505	0.07181963	0.07181963
1.02	0.06886324	0.08222917	0.01799265	1.565902	0.07197062	0.07197062
1.03	0.07092953	0.08307292	0.01846552	1.612888	0.07386208	0.07386208
1.04	0.06934007	0.08391666	0.01861652	1.576745	0.07446607	0.07446607
1.05	0.06914139	0.08475	0.01883706	1.572227	0.07534822	0.07534822
1.06	0.06930033	0.08559375	0.01888474	1.575841	0.07553896	0.07553896
1.07	0.07291635	0.08641667	0.018845	1.658067	0.07538	0.07538
1.08	0.07251898	0.08723959	0.01913706	1.649031	0.07654826	0.07654826
1.09	0.07259846	0.0880625	0.01940131	1.650838	0.07760525	0.07760525
1.1	0.07311503	0.08888542	0.01975894	1.662585	0.07903576	0.07903576
1.11	0.07212162	0.08971875	0.01980662	1.639995	0.07922649	0.07922649
1.12	0.07446607	0.09055208	0.02008677	1.693306	0.08034706	0.08034706
1.13	0.07522106	0.091375	0.0199457	1.710474	0.07978281	0.07978281
1.14	0.07597605	0.09220833	0.02053579	1.727642	0.08214315	0.08214315
1.15	0.07470449	0.09305208	0.02042651	1.698728	0.08170605	0.08170605
1.16	0.07514159	0.09388541	0.02050996	1.708667	0.08203983	0.08203983
1.17	0.07839998	0.09473958	0.02072056	1.782761	0.08288225	0.08288225
1.18	0.07772446	0.09557292	0.02114972	1.7674	0.08459886	0.08459886
1.19	0.07681052	0.09640625	0.02151728	1.746617	0.08606911	0.08606911
1.2	0.07931391	0.09723958	0.02125104	1.803543	0.08500417	0.08500417
1.21	0.07971128	0.0980625	0.02144178	1.812579	0.08576711	0.08576711
1.22	0.08022785	0.09889583	0.02173583	1.824325	0.08694331	0.08694331
1.23	0.08026759	0.09971875	0.02207359	1.825229	0.08829435	0.08829435
1.24	0.08177757	0.1005521	0.02209743	1.859565	0.08838972	0.08838972
1.25	0.08241335	0.1013854	0.02242327	1.874022	0.08969307	0.08969307
1.26	0.08408228	0.1022083	0.0226299	1.911972	0.09051958	0.09051958
1.27	0.08443991	0.1030417	0.02244314	1.920105	0.08977254	0.08977254
1.28	0.08459886	0.1038854	0.02293388	1.923719	0.09173552	0.09173552
1.29	0.08336703	0.1047292	0.02285639	1.895708	0.09142558	0.09142558
1.3	0.08436044	0.1055729	0.02302527	1.918298	0.0921011	0.0921011
1.31	0.08424123	0.1064062	0.02343655	1.915587	0.09374619	0.09374619
1.32	0.08575121	0.1072396	0.02356966	1.949923	0.09427866	0.09427866
1.33	0.08749962	0.1080625	0.02365112	1.98968	0.09460449	0.09460449
1.34	0.0881354	0.1088854	0.02388954	2.004137	0.09555817	0.09555817
1.35	0.08837382	0.1097187	0.02409617	2.009559	0.09638468	0.09638468
1.36	0.08837382	0.1105521	0.02429684	2.009559	0.09718736	0.09718736
1.37	0.08817514	0.111375	0.0248909	2.005041	0.0995636	0.0995636
1.38	0.09028117	0.1122083	0.02474388	2.052931	0.0989755	0.0989755
1.39	0.09111563	0.1130417	0.0249366	2.071906	0.09974638	0.09974638
1.4	0.09103616	0.1138854	0.02493262	2.070099	0.09973049	0.09973049
1.41	0.09111563	0.1147292	0.02523462	2.071906	0.1009385	0.1009385
1.42	0.09294351	0.1155729	0.02554456	2.11347	0.1021783	0.1021783
1.43	0.0923872	0.1164062	0.02584259	2.10082	0.1033703	0.1033703
1.44	0.09342035	0.1172396	0.02600352	2.124314	0.1040141	0.1040141
1.45	0.09365877	0.1180729	0.0259757	2.129735	0.1039028	0.1039028
1.46	0.09405613	0.1188958	0.02614856	2.138771	0.1045942	0.1045942
1.47	0.09417534	0.1197292	0.02630949	2.141481	0.105238	0.105238
1.48	0.09592374	0.1205521	0.02626181	2.181239	0.1050472	0.1050472
1.49	0.0970761	0.1213854	0.0270466	2.207443	0.1081864	0.1081864
1.5	0.09687742	0.1222188	0.02685388	2.202925	0.1074155	0.1074155
1.51	0.0970761	0.1230521	0.02735257	2.207443	0.1094103	0.1094103
1.52	0.0971953	0.1238958	0.02724131	2.210153	0.1089652	0.1089652
1.53	0.09894371	0.1247292	0.0275135	2.249911	0.110054	0.110054
1.54	0.09961923	0.1255729	0.02774397	2.265272	0.1109759	0.1109759
1.55	0.0992616	0.1264167	0.028042	2.257139	0.112168	0.112168
1.56	0.1008511	0.12725	0.02790689	2.293283	0.1116276	0.1116276
1.57	0.1000563	0.1280833	0.02824267	2.275211	0.1129707	0.1129707
1.58	0.1006126	0.1289063	0.02859036	2.287861	0.1143614	0.1143614
1.59	0.1015266	0.1297292	0.02874732	2.308643	0.1149893	0.1149893
1.6	0.101765	0.1305521	0.02883871	2.314065	0.1153549	0.1153549
1.61	0.1025995	0.1313854	0.02886653	2.33304	0.1154661	0.1154661
1.62	0.1053413	0.1322187	0.02918641	2.395387	0.1167456	0.1167456
1.63	0.1047452	0.1330417	0.02943476	2.381833	0.117739	0.117739
1.64	0.10252	0.133875	0.02926389	2.331233	0.1170556	0.1170556
1.65	0.1054207	0.1347083	0.02976656	2.397194	0.1190662	0.1190662
1.66	0.1084407	0.1355521	0.02980033	2.465866	0.1192013	0.1192013
1.67	0.1077652	0.1364062	0.03021359	2.450505	0.1208544	0.1208544
1.68	0.1077255	0.1372396	0.03021161	2.449602	0.1208464	0.1208464
1.69	0.1066923	0.1380833	0.030303	2.426109	0.121212	0.121212
1.7	0.1076857	0.1389063	0.03079375	2.448698	0.123175	0.123175
1.71	0.1087586	0.1397396	0.03069639	2.473095	0.1227856	0.1227856
1.72	0.1094739	0.1405625	0.03099044	2.489359	0.1239618	0.1239618
1.73	0.1107454	0.1413958	0.03136198	2.518274	0.1254479	0.1254479
1.74	0.1100699	0.1422292	0.03133218	2.502913	0.1253287	0.1253287
1.75	0.110666	0.1430625	0.03172358	2.516466	0.1268943	0.1268943
1.76	0.1117388	0.1438958	0.03184478	2.540863	0.1273791	0.1273791
1.77	0.1123349	0.1447292	0.03213485	2.554417	0.1285394	0.1285394
1.78	0.1126528	0.1455729	0.03194411	2.561645	0.1277765	0.1277765
1.79	0.114123	0.1464167	0.03241499	2.595078	0.12966	0.12966
1.8	0.1171033	0.14725	0.03215273	2.662846	0.1286109	0.1286109
1.81	0.1155138	0.1480833	0.03255208	2.626703	0.1302083	0.1302083
1.82	0.1148383	0.1489167	0.03278653	2.611342	0.1311461	0.1311461
1.83	0.1162688	0.1497396	0.03291368	2.643871	0.1316547	0.1316547
1.84	0.1175006	0.1505625	0.0331223	2.671882	0.1324892	0.1324892
1.85	0.1190901	0.1513854	0.03331701	2.708025	0.133268	0.133268
1.86	0.1202822	0.1522187	0.03342231	2.735133	0.1336892	0.1336892
1.87	0.1213948	0.1530521	0.03340244	2.760433	0.1336098	0.1336098
1.88	0.1189709	0.153875	0.03354947	2.705314	0.1341979	0.1341979
1.89	0.1195272	0.1547083	0.03414949	2.717965	0.1365979	0.1365979
1.9	0.1199245	0.1555521	0.03388922	2.727	0.1355569	0.1355569
1.91	0.120759	0.1563958	0.03442367	2.745975	0.1376947	0.1376947
1.92	0.1213551	0.1572396	0.0342528	2.759529	0.1370112	0.1370112
1.93	0.1214345	0.1580729	0.0347356	2.761336	0.1389424	0.1389424
1.94	0.1207193	0.1589063	0.03504356	2.745072	0.1401742	0.1401742
1.95	0.1235008	0.1597396	0.03502567	2.808322	0.1401027	0.1401027
1.96	0.1256863	0.1605625	0.03526608	2.858019	0.1410643	0.1410643
1.97	0.1262426	0.1613854	0.03559192	2.870669	0.1423677	0.1423677
1.98	0.1261632	0.1622187	0.03561775	2.868862	0.142471	0.142471
1.99	0.1258055	0.1630521	0.03573298	2.86073	0.1429319	0.1429319
2	0.1274347	0.163875	0.03610849	2.897777	0.144434	0.144434
2.01	0.1276731	0.1647083	0.03613631	2.903198	0.1445452	0.1445452
2.02	0.1279513	0.1655417	0.03627737	2.909523	0.1451095	0.1451095
2.03	0.12815	0.1663854	0.03622174	2.914041	0.144887	0.144887
2.04	0.1283884	0.1672292	0.03645619	2.919462	0.1458247	0.1458247
2.05	0.1293818	0.1680729	0.03690521	2.942052	0.1476208	0.1476208
2.06	0.1288652	0.1689062	0.03676017	2.930305	0.1470407	0.1470407
2.07	0.1299779	0.1697396	0.03724496	2.955606	0.1489798	0.1489798
2.08	0.1311302	0.1705625	0.03741384	2.981809	0.1496553	0.1496553
2.09	0.1324415	0.1713854	0.0376304	3.011628	0.1505216	0.1505216
2.1	0.1342694	0.1722188	0.0378112	3.053192	0.1512448	0.1512448
2.11	0.1356204	0.1730417	0.03786683	3.083914	0.1514673	0.1514673
2.12	0.134031	0.173875	0.03810723	3.047771	0.1524289	0.1524289
2.13	0.1334349	0.1747083	0.03807545	3.034217	0.1523018	0.1523018
2.14	0.1377265	0.1755417	0.03850261	3.131804	0.1540105	0.1540105
2.15	0.1373688	0.176375	0.0385205	3.123672	0.154082	0.154082
2.16	0.1355012	0.1772188	0.03856222	3.081203	0.1542489	0.1542489
2.17	0.1368523	0.1780625	0.039047	3.111925	0.156188	0.156188
2.18	0.137647	0.1789062	0.03947218	3.129996	0.1578887	0.1578887
2.19	0.1359383	0.1797396	0.03947616	3.091142	0.1579046	0.1579046
2.2	0.1381238	0.1805625	0.03966093	3.140839	0.1586437	0.1586437
2.21	0.1387199	0.1813958	0.03953576	3.154393	0.158143	0.158143
2.22	0.139912	0.1822187	0.03970464	3.1815	0.1588186	0.1588186
2.23	0.1415014	0.1830521	0.0401179	3.217643	0.1604716	0.1604716
2.24	0.1411041	0.1838854	0.04036228	3.208608	0.1614491	0.1614491
2.25	0.1399517	0.1847187	0.04037817	3.182404	0.1615127	0.1615127
2.26	0.1401901	0.1855521	0.04045566	3.187825	0.1618226	0.1618226
2.27	0.1417001	0.1863854	0.04074176	3.222161	0.162967	0.162967
2.28	0.1434882	0.1872292	0.04110932	3.262822	0.1644373	0.1644373
2.29	0.1422962	0.1880729	0.04117687	3.235715	0.1647075	0.1647075
2.3	0.1432498	0.1889167	0.04133384	3.257401	0.1653353	0.1653353
2.31	0.1441638	0.18975	0.04156629	3.278183	0.1662652	0.1662652
2.32	0.1446009	0.1905833	0.04154245	3.288123	0.1661698	0.1661698
2.33	0.144283	0.1913958	0.04172921	3.280894	0.1669168	0.1669168
2.34	0.1475414	0.1922292	0.04204114	3.354987	0.1681646	0.1681646
2.35	0.1492103	0.1930521	0.04220803	3.392938	0.1688321	0.1688321
2.36	0.1489321	0.1938854	0.0423193	3.386613	0.1692772	0.1692772
2.37	0.1495282	0.1947083	0.04253983	3.400167	0.1701593	0.1701593
2.38	0.1504819	0.1955417	0.04268289	3.421852	0.1707315	0.1707315
2.39	0.1498063	0.196375	0.04288554	3.406491	0.1715422	0.1715422
2.4	0.1510779	0.1972187	0.04315972	3.435406	0.1726389	0.1726389
2.41	0.1509984	0.1980625	0.04334052	3.433599	0.1733621	0.1733621
2.42	0.1515547	0.1989062	0.04328688	3.446249	0.1731475	0.1731475
2.43	0.1523097	0.1997396	0.04377167	3.463417	0.1750867	0.1750867
2.44	0.1537005	0.2005729	0.04386504	3.495042	0.1754602	0.1754602
2.45	0.1540581	0.2014062	0.04383326	3.503175	0.175333	0.175333
2.46	0.1544158	0.2022396	0.04400412	3.511307	0.1760165	0.1760165
2.47	0.1554092	0.2030625	0.04452864	3.533896	0.1781146	0.1781146
2.48	0.1540184	0.2038958	0.04457831	3.502271	0.1783133	0.1783133
2.49	0.1546144	0.2047292	0.04493793	3.515825	0.1797517	0.1797517
2.5	0.1570384	0.2055625	0.04475713	3.570943	0.1790285	0.1790285
2.51	0.1582305	0.2063958	0.04507899	3.59805	0.180316	0.180316
2.52	0.1602173	0.2072292	0.04524589	3.643229	0.1809835	0.1809835
2.53	0.1586676	0.2080729	0.04555384	3.60799	0.1822154	0.1822154
2.54	0.1579523	0.2089167	0.04584988	3.591725	0.1833995	0.1833995
2.55	0.1589457	0.20975	0.04580418	3.614315	0.1832167	0.1832167
2.56	0.1600186	0.2105833	0.0458618	3.638711	0.1834472	0.1834472
2.57	0.1608928	0.2114167	0.04594525	3.65859	0.183781	0.183781
2.58	0.1606941	0.2122292	0.04624526	3.654072	0.184981	0.184981
2.59	0.1626412	0.2130625	0.04617969	3.698347	0.1847188	0.1847188
2.6	0.162522	0.2138854	0.04630486	3.695637	0.1852195	0.1852195
2.61	0.1623631	0.2147187	0.04685919	3.692022	0.1874367	0.1874367
2.62	0.1648267	0.2155417	0.04715721	3.748044	0.1886288	0.1886288
2.63	0.1651049	0.216375	0.04743536	3.754369	0.1897414	0.1897414
2.64	0.1650254	0.2172083	0.04746516	3.752562	0.1898607	0.1898607
2.65	0.1657407	0.2180521	0.04745126	3.768826	0.189805	0.189805
2.66	0.1651049	0.2188958	0.04747709	3.754369	0.1899083	0.1899083
2.67	0.1658201	0.2197396	0.04787247	3.770634	0.1914899	0.1914899
2.68	0.1666943	0.2205729	0.04809101	3.790513	0.1923641	0.1923641
2.69	0.1666943	0.2214167	0.04845063	3.790513	0.1938025	0.1938025
2.7	0.1683235	0.2222396	0.04813274	3.827559	0.1925309	0.1925309
2.71	0.1699527	0.2230625	0.04857183	3.864606	0.1942873	0.1942873
2.72	0.1675685	0.2238958	0.04912615	3.810391	0.1965046	0.1965046
2.73	0.1694759	0.2247187	0.0488619	3.853763	0.1954476	0.1954476
2.74	0.1697143	0.2255521	0.04892548	3.859184	0.1957019	0.1957019
2.75	0.1701514	0.2263854	0.04939635	3.869124	0.1975854	0.1975854
2.76	0.1699527	0.2272187	0.04930298	3.864606	0.1972119	0.1972119
2.77	0.1723369	0.2280417	0.04932284	3.918821	0.1972914	0.1972914
2.78	0.1738866	0.2288854	0.04961689	3.95406	0.1984676	0.1984676
2.79	0.1723766	0.2297292	0.05017519	3.919724	0.2007008	0.2007008
2.8	0.1729727	0.2305729	0.05011161	3.933278	0.2004464	0.2004464
2.81	0.1730521	0.2314062	0.05045335	3.935085	0.2018134	0.2018134
2.82	0.1745224	0.2322396	0.05060633	3.968517	0.2024253	0.2024253
2.83	0.1761913	0.2330625	0.05076925	4.006468	0.203077	0.203077
2.84	0.1776616	0.2338854	0.05084475	4.0399	0.203379	0.203379
2.85	0.1770655	0.2347188	0.05110502	4.026346	0.2044201	0.2044201
2.86	0.1774232	0.2355521	0.05128185	4.034479	0.2051274	0.2051274
2.87	0.177304	0.2363854	0.05139112	4.031768	0.2055645	0.2055645
2.88	0.1772245	0.2372083	0.05153219	4.02996	0.2061288	0.2061288
2.89	0.1781384	0.2380417	0.05192757	4.050743	0.2077103	0.2077103
2.9	0.1783768	0.2388854	0.05190174	4.056165	0.207607	0.207607
2.91	0.181516	0.2397188	0.05215804	4.127547	0.2086322	0.2086322
2.92	0.1817942	0.2405625	0.05237063	4.133872	0.2094825	0.2094825
2.93	0.1799663	0.2414062	0.05253355	4.092307	0.2101342	0.2101342
2.94	0.1806815	0.2422396	0.05280972	4.108572	0.2112389	0.2112389
2.95	0.1835426	0.2430625	0.05294482	4.173629	0.2117793	0.2117793
2.96	0.1832247	0.2438958	0.05282958	4.166401	0.2113183	0.2113183
2.97	0.1840194	0.2447292	0.0532647	4.184473	0.2130588	0.2130588
2.98	0.1849333	0.2455521	0.05340576	4.205255	0.213623	0.213623
2.99	0.1842181	0.2463854	0.05354683	4.188991	0.2141873	0.2141873
3	0.1841386	0.2472187	0.05343755	4.187183	0.2137502	0.2137502
3.01	0.1853307	0.2480521	0.05409718	4.214291	0.2163887	0.2163887
3.02	0.1850923	0.2488854	0.05417466	4.208869	0.2166986	0.2166986
3.03	0.1871983	0.2497292	0.05426605	4.256759	0.2170642	0.2170642
3.04	0.1893044	0.2505729	0.05467534	4.304648	0.2187014	0.2187014
3.05	0.1874765	0.2514167	0.05470514	4.263084	0.2188206	0.2188206
3.06	0.1887878	0.25225	0.05492171	4.292902	0.2196868	0.2196868
3.07	0.1904567	0.2530833	0.05505284	4.330852	0.2202113	0.2202113
3.08	0.1902978	0.2539063	0.05517999	4.327238	0.22072	0.22072
3.09	0.1893044	0.2547292	0.05526344	4.304648	0.2210538	0.2210538
3.1	0.1889865	0.2555521	0.05569657	4.29742	0.2227863	0.2227863
3.11	0.1911322	0.2563854	0.05573829	4.346213	0.2229532	0.2229532
3.12	0.1920064	0.2572083	0.05595485	4.366092	0.2238194	0.2238194
3.13	0.193119	0.2580417	0.05626877	4.391392	0.2250751	0.2250751
3.14	0.1941125	0.258875	0.05620917	4.413981	0.2248367	0.2248367
3.15	0.1942317	0.2597083	0.0561138	4.416693	0.2244552	0.2244552
3.16	0.1933177	0.2605625	0.05639593	4.39591	0.2255837	0.2255837
3.17	0.1963774	0.2614062	0.05654693	4.465486	0.2261877	0.2261877
3.18	0.197649	0.2622396	0.05703767	4.4944	0.2281507	0.2281507
3.19	0.1961787	0.2630729	0.05722244	4.460968	0.2288898	0.2288898
