Nome do ensaio	Modo de ensaio	Tipo de ensaio	Título1	Comentário1	Palavra-chave	Nome do produto	Nome do arquivo do ensaio	Nome do arquivo do método	Data do relatório	Data do ensaio	Modo de ensaio	Tipo de ensaio	Velocidade	Placa	Lote No:	Sub-Lote No:
Extensometro SG25-50 - Placa - Sthil_20210601_1509.xtak	Simples	Tração	Grupo de Mecânica Aplicada - GMAp
UFRGS	Comentário	 	 	Extensometro SG25-50 - Placa - Sthil_20210601_1509.xtak	Extensometro SG25-50 - Placa - Sthil.xmak	01/06/2021	01/06/2021	Simples	Tração	5mm/min	Placa	1	1

Placa:	Lote No:	Sub-Lote No:
Placa	1	1
Nome	Espessura	Largura	Gauge Length
Unidade:	mm	mm	mm
Ga_D_26	3.3467	13.0327	115.0000

Nome	Elástico	Inclinação_Padrão	Ruptura_Força	Máx_Força	Max_Disp_Força	Max_Disp_SG-25-50 %	Max_Disp_Deslocamento	Espessura	Largura	Gauge_Length	Máx_Tensão	YS1_Tensão
Parâmetro	Tensão 40 - 60 N/mm2	Tensão 40 - 60 N/mm2	Sensibilidade: 10	Cálculo de áreas completas							Cálculo de áreas completas	0.2 %
Unidade	N/mm2	N/mm	kN	kN	kN	%	mm	mm	mm	mm	N/mm2	N/mm2
Ga_D_26	-.-	-.-	1.31114	1.34822	1.31114	4.25417	4.49976	3.3467	13.0327	115.0000	30.9107	-.-

Ga_D_26	
Tempo	Força	Deslocamento	Desloc. SG25-50	Tensão	SG-25-50 %	Deformação
0.17	0.01259645	0.01142708	0.002270937	0.2887999	0.009083748	0.009083748
0.18	0.01259645	0.01225	0.002463659	0.2887999	0.009854634	0.009854634
0.19	0.01259645	0.01307292	0.002584855	0.2887999	0.01033942	0.01033942
0.2	0.01259645	0.01390625	0.002640486	0.2887999	0.01056194	0.01056194
0.21	0.01259645	0.01472917	0.003004074	0.2887999	0.0120163	0.0120163
0.22	0.01259645	0.0155625	0.002890825	0.2887999	0.0115633	0.0115633
0.23	0.01259645	0.01639583	0.00321269	0.2887999	0.01285076	0.01285076
0.24	0.01259645	0.01723958	0.003661712	0.2887999	0.01464685	0.01464685
0.25	0.01259645	0.01808333	0.003576279	0.2887999	0.01430511	0.01430511
0.26	0.01259645	0.01892708	0.003814697	0.2887999	0.01525879	0.01525879
0.27	0.01259645	0.01976042	0.004172325	0.2887999	0.0166893	0.0166893
0.28	0.01259645	0.02059375	0.004216035	0.2887999	0.01686414	0.01686414
0.29	0.01259645	0.02141667	0.004345179	0.2887999	0.01738071	0.01738071
0.3	0.01267592	0.02225	0.004595518	0.2906219	0.01838207	0.01838207
0.31	0.01267592	0.02308333	0.004617373	0.2906219	0.01846949	0.01846949
0.32	0.02833208	0.02390625	0.004736582	0.6495719	0.01894633	0.01894633
0.33	0.02908707	0.02473958	0.005082289	0.6668816	0.02032916	0.02032916
0.34	0.0295639	0.02557292	0.005028645	0.6778141	0.02011458	0.02011458
0.35	0.02773603	0.02640625	0.005173683	0.6359063	0.02069473	0.02069473
0.36	0.02845128	0.02725	0.005586942	0.652305	0.02234777	0.02234777
0.37	0.02809366	0.02809375	0.005561113	0.6441057	0.02224445	0.02224445
0.38	0.02940496	0.02892708	0.006000201	0.67417	0.0240008	0.0240008
0.39	0.02952417	0.02976042	0.006159147	0.6769031	0.02463659	0.02463659
0.4	0.02857049	0.03059375	0.006171068	0.6550381	0.02468427	0.02468427
0.41	0.03242493	0.03141667	0.006310145	0.743409	0.02524058	0.02524058
0.42	0.03274282	0.03223958	0.006745259	0.7506973	0.02698104	0.02698104
0.43	0.03095468	0.0330625	0.006628036	0.7097006	0.02651215	0.02651215
0.44	0.03417333	0.03389583	0.006858508	0.7834948	0.02743403	0.02743403
0.45	0.03663699	0.03472917	0.006890297	0.8399794	0.02756119	0.02756119
0.46	0.03715356	0.0355625	0.00706315	0.8518229	0.0282526	0.0282526
0.47	0.03751119	0.03638542	0.007255872	0.8600222	0.02902349	0.02902349
0.48	0.03691514	0.03722917	0.007583698	0.8463566	0.03033479	0.03033479
0.49	0.0367562	0.03807292	0.007148584	0.8427125	0.02859434	0.02859434
0.5	0.03759066	0.03891667	0.007965167	0.8618444	0.03186067	0.03186067
0.51	0.03623962	0.03975	0.00833869	0.830869	0.03335476	0.03335476
0.52	0.0380675	0.04058333	0.008239348	0.8727769	0.03295739	0.03295739
0.53	0.03973643	0.04141667	0.008390347	0.9110405	0.03356139	0.03356139
0.54	0.04061063	0.04223958	0.008581082	0.9310833	0.03432433	0.03432433
0.55	0.04092852	0.04307292	0.008700292	0.9383718	0.03480117	0.03480117
0.56	0.04009406	0.04390625	0.008793672	0.9192399	0.03517469	0.03517469
0.57	0.04076958	0.04472917	0.009101629	0.9347275	0.03640652	0.03640652
0.58	0.04200141	0.0455625	0.009365876	0.9629698	0.0374635	0.0374635
0.59	0.04347165	0.04639583	0.009457271	0.9966782	0.03782908	0.03782908
0.6	0.04128615	0.04722917	0.009342034	0.9465711	0.03736814	0.03736814
0.61	0.04295508	0.0480625	0.009844701	0.9848348	0.0393788	0.0393788
0.62	0.04204114	0.04890625	0.009683768	0.9638808	0.03873507	0.03873507
0.63	0.0431935	0.04975	0.009862582	0.990301	0.03945033	0.03945033
0.64	0.0445048	0.05058333	0.01057784	1.020365	0.04231135	0.04231135
0.65	0.04641215	0.05141667	0.010403	1.064095	0.04161199	0.04161199
0.66	0.04859765	0.05223958	0.01065334	1.114202	0.04261335	0.04261335
0.67	0.04792213	0.0530625	0.01079043	1.098715	0.04316171	0.04316171
0.68	0.04673004	0.05389583	0.01085003	1.071384	0.04340013	0.04340013
0.69	0.04867713	0.05472917	0.01138846	1.116025	0.04555384	0.04555384
0.7	0.04971027	0.05555208	0.01160304	1.139712	0.04641215	0.04641215
0.71	0.05122026	0.05638542	0.01169244	1.174331	0.04676978	0.04676978
0.72	0.05161762	0.05721875	0.01205007	1.183442	0.04820029	0.04820029
0.73	0.05149841	0.0580625	0.01200835	1.180709	0.0480334	0.0480334
0.74	0.05118052	0.05890625	0.01211961	1.17342	0.04847844	0.04847844
0.75	0.05165736	0.05973958	0.01228054	1.184353	0.04912217	0.04912217
0.76	0.05201499	0.06058333	0.01241763	1.192552	0.04967054	0.04967054
0.77	0.05320708	0.06141667	0.01256665	1.219883	0.05026658	0.05026658
0.78	0.05483627	0.06225	0.0127395	1.257236	0.050958	0.050958
0.79	0.05551179	0.06307291	0.01308521	1.272724	0.05234082	0.05234082
0.8	0.05535285	0.06389583	0.01310706	1.269079	0.05242825	0.05242825
0.81	0.05499522	0.06472917	0.01340906	1.26088	0.05363623	0.05363623
0.82	0.0576973	0.0655625	0.0135541	1.322831	0.05421638	0.05421638
0.83	0.05729993	0.06639583	0.01355608	1.31372	0.05422433	0.05422433
0.84	0.05869071	0.06722917	0.01385013	1.345607	0.05540053	0.05540053
0.85	0.05908807	0.0680625	0.01413027	1.354717	0.0565211	0.0565211
0.86	0.05916755	0.06890625	0.01430909	1.356539	0.05723635	0.05723635
0.87	0.05904834	0.06975	0.01414418	1.353806	0.05657673	0.05657673
0.88	0.05952517	0.07059375	0.01440446	1.364739	0.05761782	0.05761782
0.89	0.05920728	0.07142708	0.01484156	1.35745	0.05936623	0.05936623
0.9	0.06099542	0.07226042	0.01475215	1.398447	0.0590086	0.0590086
0.91	0.06318092	0.07308333	0.01525879	1.448554	0.06103516	0.06103516
0.92	0.060757	0.07390625	0.01527468	1.392981	0.06109874	0.06109874
0.93	0.06262461	0.07472917	0.01544158	1.4358	0.06176631	0.06176631
0.94	0.06477038	0.0755625	0.01578132	1.484996	0.06312529	0.06312529
0.95	0.06369749	0.07639583	0.01579722	1.460398	0.06318887	0.06318887
0.96	0.06504854	0.07721875	0.01618465	1.491373	0.06473859	0.06473859
0.97	0.06687641	0.07805208	0.01635551	1.533281	0.06542206	0.06542206
0.98	0.06628036	0.07889583	0.01636545	1.519616	0.06546179	0.06546179
0.99	0.06592274	0.07973959	0.01659989	1.511416	0.06639957	0.06639957
1	0.06703535	0.08058333	0.01666546	1.536925	0.06666183	0.06666183
1.01	0.06906191	0.08141667	0.01711249	1.583388	0.06844997	0.06844997
1.02	0.06775061	0.08225	0.01716018	1.553324	0.06864071	0.06864071
1.03	0.06981691	0.08308333	0.01759132	1.600698	0.07036527	0.07036527
1.04	0.06937981	0.08391666	0.01718998	1.590677	0.06875992	0.06875992
1.05	0.06874403	0.08473958	0.0175337	1.5761	0.0701348	0.0701348
1.06	0.06981691	0.08557291	0.01792709	1.600698	0.07170836	0.07170836
1.07	0.06957849	0.08640625	0.01784364	1.595232	0.07137457	0.07137457
1.08	0.07164478	0.08723959	0.01811584	1.642606	0.07246336	0.07246336
1.09	0.07148584	0.08807292	0.01821915	1.638962	0.07287661	0.07287661
1.1	0.0723203	0.08890625	0.01877745	1.658094	0.0751098	0.0751098
1.11	0.07446607	0.08975	0.0186642	1.70729	0.07465681	0.07465681
1.12	0.07589658	0.09058333	0.01908143	1.740087	0.07632574	0.07632574
1.13	0.07530054	0.09142708	0.01911521	1.726422	0.07646084	0.07646084
1.14	0.07446607	0.09226041	0.01918674	1.70729	0.07674694	0.07674694
1.15	0.07724762	0.09309375	0.0196298	1.771063	0.07851919	0.07851919
1.16	0.07796288	0.09391666	0.01965761	1.787461	0.07863045	0.07863045
1.17	0.07681052	0.09473958	0.01959999	1.761041	0.07839998	0.07839998
1.18	0.07780393	0.0955625	0.02003908	1.783817	0.08015633	0.08015633
1.19	0.07764498	0.09639584	0.0202775	1.780173	0.08111	0.08111
1.2	0.07855892	0.09721875	0.0202775	1.801127	0.08111	0.08111
1.21	0.08058548	0.09805208	0.02044837	1.84759	0.08179346	0.08179346
1.22	0.07971128	0.09888542	0.02034307	1.827547	0.08137226	0.08137226
1.23	0.07859866	0.09972917	0.02086957	1.802038	0.08347829	0.08347829
1.24	0.08106232	0.1005625	0.02089938	1.858523	0.0835975	0.0835975
1.25	0.08324782	0.1014062	0.02125502	1.90863	0.08502007	0.08502007
1.26	0.08428097	0.10225	0.02140005	1.932317	0.08560022	0.08560022
1.27	0.08289019	0.1030833	0.02156099	1.90043	0.08624395	0.08624395
1.28	0.08090337	0.1039167	0.02146363	1.854879	0.08585453	0.08585453
1.29	0.08130074	0.1047396	0.02188683	1.863989	0.0875473	0.0875473
1.3	0.08372466	0.1055729	0.02209544	1.919562	0.08838177	0.08838177
1.31	0.08583069	0.1063958	0.02249082	1.967848	0.08996328	0.08996328
1.32	0.08471807	0.1072292	0.02256433	1.942338	0.09025732	0.09025732
1.33	0.0843207	0.1080625	0.02247492	1.933228	0.0898997	0.0898997
1.34	0.08734068	0.1088958	0.02297958	2.002467	0.09191831	0.09191831
1.35	0.08861224	0.1097292	0.02300541	2.03162	0.09202162	0.09202162
1.36	0.09004275	0.1105625	0.02339085	2.064418	0.0935634	0.0935634
1.37	0.09095669	0.1114167	0.02350608	2.085372	0.09402434	0.09402434
1.38	0.09099642	0.11225	0.02352397	2.086283	0.09409586	0.09409586
1.39	0.090758	0.1130937	0.02360344	2.080817	0.09441376	0.09441376
1.4	0.09083748	0.1139271	0.02390345	2.082639	0.0956138	0.0956138
1.41	0.09214878	0.11475	0.02436042	2.112703	0.09744167	0.09744167
1.42	0.09183089	0.1155729	0.02442002	2.105415	0.09768009	0.09768009
1.43	0.09314219	0.1163958	0.02477169	2.135479	0.09908676	0.09908676
1.44	0.09342035	0.1172292	0.02472202	2.141856	0.09888808	0.09888808
1.45	0.09397665	0.1180625	0.02485712	2.154611	0.0994285	0.0994285
1.46	0.09445349	0.1188958	0.02486706	2.165543	0.09946823	0.09946823
1.47	0.09687742	0.1197292	0.0251174	2.221117	0.1004696	0.1004696
1.48	0.09552637	0.1205625	0.025328	2.190141	0.101312	0.101312
1.49	0.09612242	0.1214062	0.02551874	2.203807	0.1020749	0.1020749
1.5	0.09739399	0.1222396	0.02543926	2.23296	0.101757	0.101757
1.51	0.09723505	0.1230833	0.02587636	2.229316	0.1035055	0.1035055
1.52	0.09894371	0.1239167	0.02612074	2.268491	0.104483	0.104483
1.53	0.1005332	0.12475	0.02616048	2.304932	0.1046419	0.1046419
1.54	0.0996987	0.1255729	0.02636909	2.285801	0.1054764	0.1054764
1.55	0.09787083	0.1263958	0.02675653	2.243893	0.1070261	0.1070261
1.56	0.1008511	0.1272292	0.0267446	2.312221	0.1069784	0.1069784
1.57	0.100414	0.1280625	0.0265797	2.302199	0.1063188	0.1063188
1.58	0.1020829	0.1288958	0.02721151	2.340463	0.108846	0.108846
1.59	0.10252	0.1297292	0.02721151	2.350484	0.108846	0.108846
1.6	0.1045465	0.1305625	0.02735853	2.396947	0.1094341	0.1094341
1.61	0.1047055	0.1314062	0.02767046	2.400592	0.1106819	0.1106819
1.62	0.1030763	0.13225	0.02791882	2.363239	0.1116753	0.1116753
1.63	0.1030366	0.1330833	0.02782544	2.362328	0.1113017	0.1113017
1.64	0.1063347	0.1339271	0.02829035	2.437944	0.1131614	0.1131614
1.65	0.1058976	0.1347604	0.02834996	2.427923	0.1133998	0.1133998
1.66	0.1066128	0.1355833	0.02857447	2.444322	0.1142979	0.1142979
1.67	0.1092354	0.1364062	0.02889037	2.50445	0.1155615	0.1155615
1.68	0.1103083	0.1372292	0.02903541	2.529048	0.1161416	0.1161416
1.69	0.1098712	0.1380625	0.028795	2.519027	0.11518	0.11518
1.7	0.1097123	0.1388854	0.02928575	2.515383	0.117143	0.117143
1.71	0.1092354	0.1397187	0.02964735	2.50445	0.1185894	0.1185894
1.72	0.1107454	0.1405521	0.02942085	2.53907	0.1176834	0.1176834
1.73	0.1111825	0.1413854	0.02986987	2.549091	0.1194795	0.1194795
1.74	0.1113017	0.1422292	0.02982815	2.551825	0.1193126	0.1193126
1.75	0.1138449	0.1430729	0.02998114	2.610131	0.1199245	0.1199245
1.76	0.1138051	0.1439167	0.03012021	2.60922	0.1204809	0.1204809
1.77	0.1131296	0.14475	0.03062089	2.593732	0.1224836	0.1224836
1.78	0.1139641	0.1455833	0.0306944	2.612864	0.1227776	0.1227776
1.79	0.1145999	0.1464167	0.0307858	2.627441	0.1231432	0.1231432
1.8	0.1168648	0.1472396	0.03113151	2.67937	0.124526	0.124526
1.81	0.1171827	0.1480729	0.03143946	2.686658	0.1257579	0.1257579
1.82	0.1172225	0.1489062	0.0309507	2.687569	0.1238028	0.1238028
1.83	0.1166662	0.1497396	0.03143151	2.674815	0.1257261	0.1257261
1.84	0.1198848	0.1505729	0.03175735	2.748609	0.1270294	0.1270294
1.85	0.1193285	0.1514062	0.0318706	2.735855	0.1274824	0.1274824
1.86	0.1196861	0.15225	0.03213684	2.744054	0.1285474	0.1285474
1.87	0.1200835	0.1530833	0.03223618	2.753164	0.1289447	0.1289447
1.88	0.1193285	0.1539271	0.03237923	2.735855	0.1295169	0.1295169
1.89	0.1193682	0.1547604	0.03243685	2.736766	0.1297474	0.1297474
1.9	0.1233816	0.1555938	0.03249248	2.828781	0.1299699	0.1299699
1.91	0.1221895	0.1564167	0.03291368	2.80145	0.1316547	0.1316547
1.92	0.1223087	0.1572396	0.03308654	2.804183	0.1323462	0.1323462
1.93	0.1242558	0.1580625	0.03323754	2.848824	0.1329501	0.1329501
1.94	0.1243353	0.1588958	0.03342231	2.850646	0.1336892	0.1336892
1.95	0.1242558	0.1597292	0.03371239	2.848824	0.1348495	0.1348495
1.96	0.12513	0.1605521	0.03373821	2.868866	0.1349529	0.1349529
1.97	0.1261632	0.1613854	0.03406207	2.892554	0.1362483	0.1362483
1.98	0.1273155	0.1622292	0.03395279	2.918974	0.1358112	0.1358112
1.99	0.128746	0.1630625	0.03408591	2.951771	0.1363436	0.1363436
2	0.1261632	0.1639062	0.03448923	2.892554	0.1379569	0.1379569
2.01	0.1269579	0.16475	0.03479521	2.910774	0.1391808	0.1391808
2.02	0.1288652	0.1655833	0.03495018	2.954504	0.1398007	0.1398007
2.03	0.130256	0.1664167	0.0351429	2.986391	0.1405716	0.1405716
2.04	0.1302958	0.1672396	0.03498793	2.987302	0.1399517	0.1399517
2.05	0.1293818	0.1680729	0.0354747	2.966348	0.1418988	0.1418988
2.06	0.130415	0.1688958	0.03553033	2.990035	0.1421213	0.1421213
2.07	0.1318455	0.1697292	0.0356396	3.022832	0.1425584	0.1425584
2.08	0.1329978	0.1705625	0.0358363	3.049252	0.1433452	0.1433452
2.09	0.132521	0.1713854	0.03594756	3.03832	0.1437902	0.1437902
2.1	0.1325607	0.1722188	0.03624757	3.039231	0.1449903	0.1449903
2.11	0.1329978	0.1730625	0.03652175	3.049252	0.146087	0.146087
2.12	0.1345873	0.1739063	0.03657937	3.085694	0.1463175	0.1463175
2.13	0.1366138	0.1747396	0.0367105	3.132157	0.146842	0.146842
2.14	0.1333952	0.1755833	0.03694296	3.058363	0.1477718	0.1477718
2.15	0.1351833	0.1764167	0.03723502	3.09936	0.1489401	0.1489401
2.16	0.1374086	0.17725	0.03727674	3.150378	0.149107	0.149107
2.17	0.1377662	0.1780729	0.03758867	3.158577	0.1503547	0.1503547
2.18	0.139157	0.1788958	0.03751318	3.190464	0.1500527	0.1500527
2.19	0.1401107	0.1797292	0.03781716	3.212329	0.1512686	0.1512686
2.2	0.1392762	0.1805625	0.03810127	3.193197	0.1524051	0.1524051
2.21	0.1404285	0.1813958	0.03810525	3.219617	0.152421	0.152421
2.22	0.1426538	0.1822292	0.03831585	3.270635	0.1532634	0.1532634
2.23	0.1398325	0.1830625	0.03871123	3.205951	0.1548449	0.1548449
2.24	0.1399914	0.1839062	0.03868739	3.209596	0.1547496	0.1547496
2.25	0.1415809	0.18475	0.03906687	3.246037	0.1562675	0.1562675
2.26	0.1423359	0.1855833	0.03906886	3.263347	0.1562754	0.1562754
2.27	0.1430511	0.1864271	0.03916423	3.279746	0.1566569	0.1566569
2.28	0.1432101	0.18725	0.03936887	3.28339	0.1574755	0.1574755
2.29	0.1434088	0.1880729	0.03949205	3.287945	0.1579682	0.1579682
2.3	0.1460314	0.1888958	0.04003445	3.348074	0.1601378	0.1601378
2.31	0.1470248	0.1897292	0.03992915	3.37085	0.1597166	0.1597166
2.32	0.1486937	0.1905625	0.04010399	3.409114	0.160416	0.160416
2.33	0.1469056	0.1913958	0.04036824	3.368117	0.161473	0.161473
2.34	0.1473824	0.1922292	0.04080335	3.379049	0.1632134	0.1632134
2.35	0.1482566	0.1930625	0.04080335	3.399092	0.1632134	0.1632134
2.36	0.1485745	0.1939062	0.04076362	3.406381	0.1630545	0.1630545
2.37	0.1484553	0.19475	0.041308	3.403647	0.165232	0.165232
2.38	0.1501242	0.1955937	0.04126032	3.441911	0.1650413	0.1650413
2.39	0.1503627	0.1964271	0.04141529	3.447377	0.1656612	0.1656612
2.4	0.1509587	0.1972604	0.04164179	3.461043	0.1665672	0.1665672
2.41	0.1513163	0.1980833	0.04182656	3.469242	0.1673063	0.1673063
2.42	0.1524687	0.1989062	0.04176299	3.495662	0.167052	0.167052
2.43	0.1527866	0.1997292	0.04224181	3.50295	0.1689672	0.1689672
2.44	0.153621	0.2005625	0.04212856	3.522083	0.1685143	0.1685143
2.45	0.1552502	0.2013958	0.04269679	3.559435	0.1707872	0.1707872
2.46	0.154376	0.2022187	0.04290541	3.539392	0.1716216	0.1716216
2.47	0.1550515	0.2030521	0.0425597	3.55488	0.1702388	0.1702388
2.48	0.1555284	0.2038958	0.04301071	3.565813	0.1720428	0.1720428
2.49	0.1564423	0.2047292	0.04322131	3.586766	0.1728853	0.1728853
2.5	0.156641	0.2055729	0.0433147	3.591322	0.1732588	0.1732588
2.51	0.1581113	0.2064167	0.04360477	3.62503	0.1744191	0.1744191
2.52	0.1582305	0.20725	0.0436465	3.627763	0.174586	0.174586
2.53	0.1581113	0.2080833	0.04401803	3.62503	0.1760721	0.1760721
2.54	0.1583099	0.2089167	0.04393657	3.629585	0.1757463	0.1757463
2.55	0.1598994	0.2097396	0.04445314	3.666027	0.1778126	0.1778126
2.56	0.1613696	0.2105729	0.04436572	3.699735	0.1774629	0.1774629
2.57	0.1610915	0.2114062	0.04430215	3.693358	0.1772086	0.1772086
2.58	0.1609723	0.2122396	0.04469752	3.690625	0.1787901	0.1787901
2.59	0.1622836	0.2130729	0.04478097	3.72069	0.1791239	0.1791239
2.6	0.1639128	0.2139062	0.0449121	3.758042	0.1796484	0.1796484
2.61	0.1631578	0.21475	0.04524191	3.740732	0.1809676	0.1809676
2.62	0.164628	0.2155937	0.0454247	3.774441	0.1816988	0.1816988
2.63	0.164787	0.2164271	0.04560749	3.778085	0.18243	0.18243
2.64	0.1639128	0.2172708	0.04568497	3.758042	0.1827399	0.1827399
2.65	0.1637538	0.2180938	0.04582405	3.754398	0.1832962	0.1832962
2.66	0.1650254	0.2189167	0.04613598	3.783551	0.1845439	0.1845439
2.67	0.1653433	0.2197396	0.04620751	3.79084	0.18483	0.18483
2.68	0.164787	0.2205729	0.0462691	3.778085	0.1850764	0.1850764
2.69	0.1662175	0.2213958	0.04656911	3.810883	0.1862764	0.1862764
2.7	0.1674096	0.2222292	0.0464956	3.838214	0.1859824	0.1859824
2.71	0.168999	0.2230625	0.04670222	3.874655	0.1868089	0.1868089
2.72	0.1693964	0.2238958	0.04711946	3.883765	0.1884778	0.1884778
2.73	0.1705885	0.2247292	0.04729827	3.911097	0.1891931	0.1891931
2.74	0.1720587	0.2255729	0.04743139	3.944805	0.1897256	0.1897256
2.75	0.1719395	0.2264167	0.04790823	3.942072	0.1916329	0.1916329
2.76	0.1716614	0.22725	0.04777114	3.935695	0.1910845	0.1910845
2.77	0.172019	0.2280833	0.04791816	3.943895	0.1916726	0.1916726
2.78	0.1737277	0.2289167	0.0481685	3.983069	0.192674	0.192674
2.79	0.1732111	0.2297396	0.04837513	3.971226	0.1935005	0.1935005
2.8	0.174125	0.2305729	0.04832149	3.992179	0.1932859	0.1932859
2.81	0.1751979	0.2314062	0.04863739	4.016778	0.1945496	0.1945496
2.82	0.174125	0.2322292	0.04884203	3.992179	0.1953681	0.1953681
2.83	0.1743634	0.2330625	0.04869898	3.997646	0.1947959	0.1947959
2.84	0.1766284	0.2338854	0.0493447	4.049575	0.1973788	0.1973788
2.85	0.1765887	0.2347188	0.04944603	4.048664	0.1977841	0.1977841
2.86	0.1779	0.2355625	0.04958709	4.078729	0.1983484	0.1983484
2.87	0.1774629	0.2364063	0.04964272	4.068707	0.1985709	0.1985709
2.88	0.1780192	0.23725	0.04986922	4.081461	0.1994769	0.1994769
2.89	0.1801252	0.2380833	0.05034804	4.129746	0.2013922	0.2013922
2.9	0.1800458	0.2389167	0.05029042	4.127925	0.2011617	0.2011617
2.91	0.1802047	0.23975	0.05033612	4.131568	0.2013445	0.2013445
2.92	0.1803637	0.2405625	0.0505507	4.135213	0.2022028	0.2022028
2.93	0.1790921	0.2413958	0.05062819	4.10606	0.2025127	0.2025127
2.94	0.1828671	0.2422187	0.05108913	4.192608	0.2043565	0.2043565
2.95	0.1858075	0.2430521	0.05123814	4.260026	0.2049526	0.2049526
2.96	0.185291	0.2438854	0.05140702	4.248182	0.2056281	0.2056281
2.97	0.1838605	0.2447187	0.05166332	4.215384	0.2066533	0.2066533
2.98	0.183026	0.2455625	0.05181829	4.196253	0.2072732	0.2072732
2.99	0.1853704	0.2463958	0.0518163	4.250004	0.2072652	0.2072652
3	0.1856089	0.2472396	0.05209843	4.25547	0.2083937	0.2083937
3.01	0.1864433	0.2480833	0.05237858	4.274602	0.2095143	0.2095143
3.02	0.1871983	0.2489167	0.05255739	4.291912	0.2102296	0.2102296
3.03	0.1881917	0.24975	0.05261898	4.314688	0.2104759	0.2104759
3.04	0.1894236	0.2505729	0.05252957	4.34293	0.2101183	0.2101183
3.05	0.1883507	0.2514063	0.05282362	4.318332	0.2112945	0.2112945
3.06	0.1890659	0.2522292	0.05279779	4.334731	0.2111912	0.2111912
3.07	0.1900991	0.2530625	0.05324085	4.358418	0.2129634	0.2129634
3.08	0.191013	0.2538958	0.0532647	4.379372	0.2130588	0.2130588
3.09	0.191768	0.2547292	0.05327463	4.396681	0.2130985	0.2130985
3.1	0.1914501	0.2555625	0.05380313	4.389393	0.2152125	0.2152125
3.11	0.1921654	0.2564062	0.05360444	4.405792	0.2144178	0.2144178
3.12	0.1928409	0.25725	0.05429586	4.421279	0.2171834	0.2171834
3.13	0.1948277	0.2580937	0.05450447	4.466832	0.2180179	0.2180179
3.14	0.194629	0.2589271	0.05459388	4.462276	0.2183755	0.2183755
3.15	0.1941919	0.2597604	0.05467137	4.452255	0.2186855	0.2186855
3.16	0.1928806	0.2605833	0.05470514	4.422191	0.2188206	0.2188206
3.17	0.195384	0.2614062	0.05479654	4.479586	0.2191861	0.2191861
3.18	0.1968543	0.2622292	0.05535086	4.513295	0.2214034	0.2214034
3.19	0.1986027	0.2630625	0.05518993	4.55338	0.2207597	0.2207597
